id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
20faef51-00ce-45d3-8f5b-6ac51d21cb66,Paula Beltran,paula.beltran@gmail.com,Engineer,"Mcgee, Wall and Leach","New Laurie, Cyprus",Smart mobile app that solves financial fraud for small businesses.,"With expertise in data science, Paula Beltran has previously contributed to Microsoft. They are passionate about engineering and focus on delivering impactful research.","Crypto, BioTech, marketplace",pre-seed,https://linkedin.com/in/christinebyrd,
3e4ca196-00f0-4976-b4c7-50758c4975d2,Mary Massey,mary.massey@hotmail.com,Founder,"Davis, Burton and Williams","Johnsonstad, Saint Martin",Connecting doctors with mobile app through a AI marketplace.,"With expertise in machine learning, Mary Massey has previously contributed to Apple. They are passionate about engineering and focus on delivering reduced errors.","consumer, healthcare, Logistics",seed,https://linkedin.com/in/christopherphillips,
1c9c8a25-c095-4713-8e9c-ec26c967d22f,Casey Anderson,casey.anderson@outlook.com,PM,"Walter, Diaz and Shaw","Mariaview, United States Minor Outlying Islands",A new way for patients to access supply chain optimization in climate.,"With expertise in data science, Casey Anderson has previously contributed to Tesla. They are passionate about engineering and focus on delivering impactful research.","b2b, Legal, marketplace",growth,https://linkedin.com/in/scoffey,
342a0f97-946f-48a5-989e-8035b7e44e94,Gina Wilson,gina.wilson@gmail.com,Founder,Taylor and Sons,"Coffeyside, Haiti",Helping small businesses in climate improve accuracy with robotic assistant.,"With expertise in AI, Gina Wilson has previously contributed to Stripe. They are passionate about product design and focus on delivering impactful research.","BioTech, healthcare, AI",series A,https://linkedin.com/in/gibbsalexander,
12db685b-5c20-4750-901b-dfc2f28af103,Jordan Chambers,jordan.chambers@yahoo.com,Founder,"Baker, James and Little","Danielbury, Latvia",Developing mobile app to solve education gaps in Marketing.,Jordan Chambers combines experience in finance with strong skills in AI. They have built solutions for consumers and achieved faster product launches.,"marketplace, BioTech, Crypto",seed,https://linkedin.com/in/harveysherry,
7609268b-75f8-4363-bcfc-eb45fe0ea7bd,Leonard Holland,leonard.holland@gmail.com,Investor,"Colon, Blankenship and Turner","Wilsonton, Yemen",Developing AI system to solve financial fraud in edtech.,Leonard Holland has a background in biotechnology with over 10 years of experience. They have worked at AntlerIndia and specialize in cloud systems. Their work has led to faster product launches.,"fintech, Crypto, robotics",growth,https://linkedin.com/in/torrestravis,
141c18dd-baa7-4f13-b28c-9d4ca743a509,Stephen Taylor,stephen.taylor@hotmail.com,Co-Founder,Watson-Avery,"Matthewsberg, Turks and Caicos Islands",Creating AI-powered tools for doctors to improve scale faster.,Stephen Taylor combines experience in finance with strong skills in AI. They have built solutions for small businesses and achieved scalable systems.,"marketplace, BioTech, Logistics",seed,https://linkedin.com/in/fpena,
f20223c1-66c4-4d0b-b120-58458d138926,Teresa Ramirez,teresa.ramirez@gmail.com,Co-Founder,"Wood, Ramos and Sampson","Corystad, Mayotte",Smart mobile app that solves financial fraud for teachers.,Teresa Ramirez combines experience in biotechnology with strong skills in machine learning. They have built solutions for patients and achieved scalable systems.,"Logistics, Crypto, Edtech",series A,https://linkedin.com/in/bruce43,Positive early feedback from small businesses using platform.
179280cf-b763-4f67-875f-66aef0c4862e,Tiffany Holloway,tiffany.holloway@outlook.com,Co-Founder,Bates Ltd,"North Kristinbury, Brunei Darussalam",Smart platform that solves education gaps for developers.,Tiffany Holloway has a background in computer science with over 11 years of experience. They have worked at Microsoft and specialize in UI/UX design. Their work has led to reduced errors.,"consumer, robotics, Logistics",growth,https://linkedin.com/in/caseyhubbard,Raised interest from Apple investors.
be232584-e252-4a8c-98e1-a1a0d2ceccd8,Daniel Kane,daniel.kane@gmail.com,Investor,Schroeder-Kramer,"West Micheleberg, Bulgaria",A platform that connects consumers and consumers through training.,Daniel Kane has a background in computer science with over 4 years of experience. They have worked at Google and specialize in data science. Their work has led to scalable systems.,"robotics, Legal, b2b",growth,https://linkedin.com/in/lauren10,
2b138658-cbe6-4de4-b52b-75741c4ff844,Hunter Kramer,hunter.kramer@hotmail.com,Other,"Morris, Thompson and Williams","Foxland, Lebanon",Simplifying fraud detection in robotics using robotic assistant.,"With expertise in cloud systems, Hunter Kramer has previously contributed to Microsoft. They are passionate about computer science and focus on delivering impactful research.","Crypto, robotics, consumer",growth,https://linkedin.com/in/gstrickland,
abe9a032-7c76-40f0-9b1b-12aeb4f1952a,Jodi Walker,jodi.walker@outlook.com,Other,"Williams, Logan and Camacho","Stephentown, Bahamas",Helping teachers in fintech improve accuracy with mobile app.,Jodi Walker has a background in finance with over 10 years of experience. They have worked at Neuralink and specialize in robotics. Their work has led to faster product launches.,"fintech, b2b, Legal",series A,https://linkedin.com/in/bboone,
204e83c7-8c21-47f7-8d90-1f227f67e4ff,Katherine Browning,katherine.browning@yahoo.com,Engineer,Lam LLC,"North David, Nigeria",On-demand supply chain optimization for small businesses in the climate space.,"With expertise in cloud systems, Katherine Browning has previously contributed to Tesla. They are passionate about product design and focus on delivering impactful research.","robotics, Legal, consumer",none,https://linkedin.com/in/oscar98,
971b83ce-894c-4e92-886f-1dd80c76c324,Jonathan Jordan,jonathan.jordan@hotmail.com,Investor,"Wilson, Pena and Rich","South Shannon, Denmark",A platform that connects patients and patients through analytics.,"With expertise in machine learning, Jonathan Jordan has previously contributed to Stripe. They are passionate about finance and focus on delivering impactful research.","Legal, Edtech, robotics",seed,https://linkedin.com/in/dmorgan,
54125a81-3293-4573-bc3b-3bfe5442182b,Nicholas Edwards,nicholas.edwards@gmail.com,PM,Ortega-Brooks,"Lake Sandra, Bangladesh",Simplifying data entry in fintech using mobile app.,"With expertise in robotics, Nicholas Edwards has previously contributed to Stripe. They are passionate about finance and focus on delivering reduced errors.","Edtech, b2b, Logistics",none,https://linkedin.com/in/deckerchristopher,
c89f2d15-93ab-40be-8f14-c6f3c43459de,Parker Cain,parker.cain@yahoo.com,Other,"Brown, Frye and Hoffman","South Michaelchester, Trinidad and Tobago",Helping patients in Marketing increase access with robotic assistant.,Parker Cain combines experience in finance with strong skills in AI. They have built solutions for consumers and achieved scalable systems.,"consumer, Edtech, BioTech",growth,https://linkedin.com/in/schmittcaroline,
9a2e9b37-6779-4b34-9299-3d1db2b6f145,Kenneth Lewis,kenneth.lewis@outlook.com,PM,"Olson, Boone and Bell","Dannyview, Montserrat",Building a robotics platform that helps small businesses reduce costs.,"With expertise in data science, Kenneth Lewis has previously contributed to Neuralink. They are passionate about finance and focus on delivering faster product launches.","Crypto, marketplace, Edtech",growth,https://linkedin.com/in/lindsaybruce,Considering expansion into AI markets.
b0f9523b-becc-43a8-9984-ae9a990cad2b,Sabrina Austin,sabrina.austin@outlook.com,PM,"Hawkins, Lynch and Barrett","Anthonyview, Reunion",Developing robotic assistant to solve logistics inefficiency in fintech.,Sabrina Austin combines experience in biotechnology with strong skills in data science. They have built solutions for consumers and achieved impactful research.,"b2b, consumer, marketplace",series A,https://linkedin.com/in/sandra50,Pilot project with AntlerIndia shows impactful research.
f13143ca-d325-45c1-af2b-77e5797e3791,Charles Sandoval,charles.sandoval@yahoo.com,Engineer,Thomas Ltd,"North Julieborough, Honduras",Simplifying fraud detection in robotics using AI system.,"With expertise in UI/UX design, Charles Sandoval has previously contributed to Apple. They are passionate about finance and focus on delivering faster product launches.","BioTech, Edtech, b2b",series A,https://linkedin.com/in/kchavez,Currently prototyping mobile app for small businesses.
9eb818d0-0a6f-456a-9570-94f525f537a2,Nathan Frank,nathan.frank@hotmail.com,Co-Founder,"Carlson, Ware and Moore","Lake Christophermouth, Panama",A Marketing solution that automates data entry for consumers.,Nathan Frank combines experience in engineering with strong skills in machine learning. They have built solutions for developers and achieved reduced errors.,"robotics, healthcare, AI",series A,https://linkedin.com/in/ctucker,
58146f39-5067-42a9-8fe7-836db8902671,Daniel Hunt,daniel.hunt@hotmail.com,Founder,Jordan-Campbell,"Roseport, Aruba",A platform that connects teachers and teachers through supply chain optimization.,Daniel Hunt combines experience in biotechnology with strong skills in UI/UX design. They have built solutions for doctors and achieved faster product launches.,"BioTech, Legal, robotics",growth,https://linkedin.com/in/randallgreene,Follow up with Microsoft about partnership.
22b07fc9-f742-485d-a955-4c515afb8324,Eric Clark,eric.clark@yahoo.com,Other,Duran LLC,"Davidfort, San Marino",Connecting doctors with mobile app through a healthcare marketplace.,Eric Clark combines experience in engineering with strong skills in robotics. They have built solutions for small businesses and achieved impactful research.,"robotics, AI, consumer",pre-seed,https://linkedin.com/in/ythompson,"Strong traction in Marketing, next milestone is growth stage."
cc4b26e2-4918-4ef3-bd6f-0e6368a6523b,Crystal Hansen,crystal.hansen@yahoo.com,Co-Founder,"Drake, Jones and Hensley","South Andrewland, Tokelau",On-demand cloud hosting for developers in the Marketing space.,Crystal Hansen combines experience in computer science with strong skills in cloud systems. They have built solutions for teachers and achieved scalable systems.,"healthcare, fintech, b2b",pre-seed,https://linkedin.com/in/barbara96,
4a11418f-c3aa-4e91-b1e2-b805346d64c9,Jennifer Wilson,jennifer.wilson@outlook.com,Engineer,Burch and Sons,"Collierstad, Benin",Connecting developers with mobile app through a edtech marketplace.,Jennifer Wilson has a background in computer science with over 10 years of experience. They have worked at Apple and specialize in robotics. Their work has led to impactful research.,"Edtech, fintech, AI",seed,https://linkedin.com/in/prichard,
b4c70bfb-47b7-4042-8ce9-36dc893cddad,James Miller,james.miller@yahoo.com,Co-Founder,Reese-Walker,"North William, Brazil",Developing AI system to solve logistics inefficiency in fintech.,James Miller combines experience in biotechnology with strong skills in AI. They have built solutions for consumers and achieved impactful research.,"Logistics, consumer, AI",growth,https://linkedin.com/in/rebeccabailey,
7091365f-26ae-4b2b-8a44-79d5b4bf3a58,Sabrina Briggs,sabrina.briggs@yahoo.com,Investor,Garcia LLC,"East Carrie, Senegal",Simplifying reporting in AI using robotic assistant.,"With expertise in machine learning, Sabrina Briggs has previously contributed to Amazon. They are passionate about computer science and focus on delivering impactful research.","Edtech, b2b, Crypto",growth,https://linkedin.com/in/thompsonkendra,
9311633a-e809-466d-bbdb-2dd3e5f96ded,Paul Wolf MD,paul.wolf.md@hotmail.com,Other,"Day, Downs and Morris","Edwardland, Latvia",Smart robotic assistant that solves financial fraud for developers.,Paul Wolf MD combines experience in computer science with strong skills in UI/UX design. They have built solutions for consumers and achieved faster product launches.,"healthcare, AI, Crypto",none,https://linkedin.com/in/ywelch,
280e2911-999a-4ad6-b1c6-8d0f3932b09d,Anthony Romero,anthony.romero@yahoo.com,Co-Founder,Murray-Johnson,"Marieland, Oman",Smart AI system that solves logistics inefficiency for developers.,"With expertise in data science, Anthony Romero has previously contributed to Microsoft. They are passionate about computer science and focus on delivering scalable systems.","marketplace, Edtech, b2b",growth,https://linkedin.com/in/gilbertwilliam,
95f38b62-68aa-4f00-a874-aac1f4a1decb,Julian Conner,julian.conner@yahoo.com,Founder,Cole PLC,"West Cassidy, Macao",Smart robotic assistant that solves logistics inefficiency for small businesses.,"With expertise in robotics, Julian Conner has previously contributed to Apple. They are passionate about finance and focus on delivering faster product launches.","BioTech, b2b, Legal",none,https://linkedin.com/in/susanhayes,
